V1	V2	V3	V4	V5	V6
1	0.0111835405993887	0.120471426620104	0.020612609869511	0.351365015567087	0.0170137444641231	0.0187662807587685
2	0.0042092302880371	0.131729139862435	0.0140011602117709	0.368175366231181	0.0231968784190985	0.00883251401991774
3	0.000735407626674731	0.107478448717408	0.0173566344623369	0.309887538535761	0.00753709423976524	0.0103051048466026
4	0.00109883598232535	0.118599063160868	0.0154048308029958	0.335483238141237	0.0130950911256948	0.00934846485362483
5	0.00318747396861302	0.108653753840429	0.0168938433063018	0.319450626095189	0.00934846645464067	0.0145005334755916
6	0.00160999047140652	0.099987935182857	0.0194210676087854	0.30117634881803	0.00591929251619096	0.0125586768589808
7	0.00287652635023081	0.0882684557107948	0.0273844599406538	0.25327310510145	0.00536623134877426	0.00886295537060585
8	0.0062884845083452	0.118207689969884	0.0154653830049104	0.34936202733188	0.0170410977248137	0.0206010387487031
9	0.00118404648202728	0.107223760339637	0.0192354406370265	0.300874304487068	0.00579932851797637	0.00864643850743368
10	0.00705921310266656	0.102649509879118	0.0237250633030279	0.305174918767789	0.0065795464374461	0.0126455086511417
11	0.0115691651077677	0.125189437106122	0.0172779318431929	0.366638387837307	0.0223819363611907	0.0249781883595321
12	0.0016197829282195	0.115087411288582	0.016679120194866	0.335514136396942	0.0126973596600565	0.0115272753235312
13	0.00194070345339754	0.131243725567801	0.0122123250414657	0.375864220364023	0.0261521286802427	0.0104656707765203
14	0.0132481916603422	0.103485862006364	0.0326814592632635	0.267154414482282	0.0046944456932735	0.0111135012529964
15	0.00154888546798248	0.12325361267418	0.0135839581224563	0.359469471294956	0.0199201018910131	0.0128783171841874
16	0.00715338937579608	0.122996284922068	0.014535593966284	0.358996281048116	0.0199899404846528	0.0224627242545376
17	0.0111020366010503	0.121008856825834	0.0185084143007229	0.322245997380912	0.0103651742772362	0.0115907325462989
18	0.00324969512012004	0.132591090779153	0.0110321737399656	0.379793657054757	0.02755595356734	0.0134705505865048
19	0.000209221760842378	0.106604572146422	0.0183022764235438	0.307621497489546	0.00685093062734518	0.00932233696813725
20	0.000541121688904926	0.118359057227201	0.0149464765032304	0.341805471681796	0.0144387519196694	0.0105813928030212
21	0.00748136975684673	0.130707976771475	0.0140798106693328	0.358892307954153	0.0214269179292848	0.0115452069408631
22	0.00280649358902904	0.112367809147752	0.016736101451951	0.319943704654215	0.00931154500688936	0.0115724851020829
23	0.00441182664033517	0.0917409029311566	0.0272792852683626	0.267343246416245	0.00449341636757913	0.00933972561399422
24	9.30233821523505e-05	0.106828086105355	0.0182148733590928	0.308038980881651	0.00712256659736659	0.00960149918582992
25	0.00328440684549897	0.128657046048504	0.0124171687892278	0.376124440711305	0.0258603287191208	0.0157038946491802
26	0.00561283651552621	0.10955824619887	0.0226523847938275	0.288086050861052	0.00457713677978106	0.00808990833695093
27	0.00298801215845963	0.12374960426029	0.0149904610659112	0.347151024522202	0.0161746745307405	0.0100008222647016
28	0.00199528021760233	0.100245126503649	0.0197414170012097	0.303646471201992	0.00635277933086204	0.0128342406829995
29	0.000836979565871105	0.107520861393785	0.0170730681750494	0.314561975238859	0.0082727319404122	0.0116905960836784
30	0.00295973778081445	0.120261291666018	0.0136060752613338	0.354997023553865	0.0185231998140916	0.0167352995873481
31	0.0101848140613958	0.0987712216863982	0.0317540847217734	0.243422516231633	0.0066223936316838	0.0115697939901014
32	0.00684714339889584	0.114135857330826	0.0168701214625376	0.340795067507161	0.0142608463743654	0.0205930237839475
33	0.00258410982097067	0.115224982234984	0.0181556722747896	0.317521291746128	0.00862006017303208	0.0084893071788728
34	0.00531974875851389	0.130071407276468	0.0144636198181479	0.379142151022687	0.0267888299146154	0.0172574846505854
35	0.00182623346242039	0.123634335078727	0.0130217843269191	0.362447472215149	0.0209024821092097	0.0146198590114742
36	0.000610773033536696	0.0997693264558594	0.0199978379148877	0.29680173672303	0.00558726315193272	0.0107200252792644
37	0.00331373665306191	0.127771523937675	0.0135023688944475	0.35976155986593	0.0202078462090333	0.0100772926853334
38	0.00182848727173399	0.111247640694923	0.0165478810323173	0.329562018161117	0.0112866336729501	0.0128408274518504
39	0.000865346314885496	0.107275671485768	0.016789467202152	0.318307412112576	0.00888693191346595	0.0126281037468711
40	0.00403720318024972	0.108982587268321	0.0171705012268016	0.325767979148773	0.0106875675284131	0.016733008930379
41	0.00222611691989513	0.119416183489124	0.0148935488414953	0.349309602393784	0.0166651925758077	0.0129032800197446
42	0.00105495084962608	0.104070265331132	0.0193394651375237	0.294458183532179	0.00545085776891457	0.00900448240729216
43	0.00579744602219499	0.10205882868463	0.0227278954492339	0.298289852753224	0.00592870586925875	0.0105391586957757
44	0.00187200434697814	0.111629226402192	0.0157979977118902	0.331797521662336	0.0120234528519676	0.014585285490499
45	0.00130050287559166	0.107262052656496	0.0192919794934765	0.312818830222056	0.00773870264062562	0.0103941061940065
46	0.00203198588674919	0.124017504470779	0.0123531494718934	0.36245758467071	0.0212581986531147	0.0155866983940756
47	0.00269847917526234	0.11579520891199	0.0162614138483982	0.341545785220305	0.0143133980749404	0.0139063876607352
48	0.000499497829786955	0.106913229469983	0.0176855969320029	0.315832857871788	0.00836268608096621	0.0113334908554714
49	0.00170574843680655	0.107600550638209	0.0174035310925651	0.321670170165077	0.00965257249700651	0.0137297771069091
50	0.0017927686673998	0.111608542503611	0.0156932410604371	0.331328907135883	0.0118891181603147	0.0145489201411996
51	5.09400109798847e-05	0.110430169042067	0.0169031128848366	0.319010813943257	0.00909242568732786	0.0100127854766353
52	0.00764814963858498	0.118407268193906	0.0196849232835817	0.343613243888636	0.0147693251743563	0.0144238721922357
53	0.00134798127853477	0.107236690982198	0.0190417968502674	0.312750766360801	0.0077290163988838	0.0103210939700229
54	0.00315455850848956	0.129008856046608	0.0119302321452334	0.377001464276855	0.0271185354485914	0.0168490851240992
55	0.000497597975712412	0.110757167547801	0.0158746639225585	0.323973576365209	0.0100679912377584	0.0117730259412009
56	0.00322711054241785	0.120425111089112	0.0139831898889034	0.355448997498344	0.0187324929799983	0.0167827904614769
57	0.00331892072079617	0.136324777446332	0.0113678729246269	0.387548348042671	0.0325441141419541	0.0103531488384492
58	0.00228037978201717	0.100900736000356	0.0193593015621816	0.296941746001605	0.00554769929969098	0.0116826028635139
59	0.0014108326586757	0.103723655029724	0.0209458788424517	0.293779904865494	0.0051385885026428	0.00883994669077352
60	0.0024116370201638	0.115343155147028	0.017094479743783	0.333806627583659	0.0123411518786479	0.0108741083660009
61	0.00220801537543351	0.0875428738256651	0.0264485283777718	0.257612688173847	0.0049024215850267	0.00881809924100257
62	0.0115385283841234	0.130156905165225	0.0147590966011154	0.376048625563637	0.0268458139980619	0.0265925338755562
63	0.00589964488834192	0.109604935984319	0.0228947585643416	0.305383717129591	0.00667914447006382	0.00941044762748474
64	0.000851600918958763	0.106945189839989	0.0170446773809086	0.318745587021008	0.00879342826970431	0.0126449186463148
65	0.0010581802505767	0.123147120099104	0.0125743616887548	0.358571180007218	0.0196664843441713	0.013484457460788
66	0.000380866178471141	0.0996433196286972	0.0203273659725187	0.292123983266307	0.00497917429771268	0.00957057674174583
67	0.00216119562360015	0.103752982502573	0.0187925009862085	0.312173420731526	0.0076567664518614	0.012829243796059
68	0.00825962665334769	0.124965076100547	0.0202432803340061	0.329749557390596	0.011480256645235	0.00905848766473571
69	0.00737964318770468	0.127129921635899	0.0139857678639947	0.372496723847602	0.0245620938393415	0.0219269221104822
70	0.00208953326640855	0.12271018089325	0.0155331391726405	0.346507812909616	0.0158651922889099	0.00919267538481423
71	0.00160484417940228	0.107447494457821	0.0202813295032509	0.308402778079038	0.0070119573023819	0.00964179178276569
72	0.00109612360664945	0.107003348024663	0.0174039648540809	0.317965394690129	0.00874657020797324	0.011957824231437
73	0.00136034058646948	0.107448332041497	0.0180000385508156	0.307691129190156	0.00672093428947473	0.0101014218351113
74	0.00671549986583113	0.14454908005128	0.00944897792802826	0.412963282130692	0.0434405788585304	0.0183579726668963
75	0.00109538615894696	0.110956220406519	0.0181730346418202	0.31090361434567	0.00766110200989729	0.00882014245909773
