V1	V2	V3	V4	V5	V6
1	0.00383371191053959	0.0629698729410534	0.00590045505362972	0.109603019274761	0.00168696231686096	0.00414826976720319
2	0.00124549524089296	0.0412697580011792	0.0111275882985668	0.0950992060778874	0.00532924552902267	0.0022126940532987
3	0.00369137320382765	0.0649249257002021	0.00563730153272064	0.123393388014562	0.0030716513911443	0.00371362517388288
4	0.00470997548147309	0.0636620079618185	0.00671780993065152	0.102661100822343	0.00467920085610053	0.00575266253367337
5	0.00461663363304386	0.0499269357460119	0.0117489439393951	0.0880477042162981	0.0107864685477104	0.0108215830488447
6	0.00450154129298619	0.0429700605080244	0.0133775247437827	0.10648751276666	0.00251933801660842	0.000646807010666876
7	0.00155836961445763	0.0595557620768697	0.00575579569028593	0.111088465448123	0.00251073566984644	0.00182193400610066
8	0.00432301726215206	0.057922670792115	0.00751377078624458	0.110908341506606	0.000859655352618547	0.00207696552105227
9	0.00109042390225754	0.0387782879806931	0.0119773757361439	0.0924202773108008	0.00706140613650002	0.00222338517551893
10	0.00299874395909273	0.0315117773738091	0.0164015106967206	0.0797201607757592	0.019787136296162	0.00368298696560114
11	0.00389942420979915	0.066050809170772	0.00512202365178201	0.109722341406649	0.00273727082926118	0.00440208220518375
12	0.000301765413491394	0.0480501463724812	0.00873044916658485	0.0969329869829821	0.00624397541059934	0.00311741060004828
13	0.00208742168224989	0.0441547864425559	0.0111736164841346	0.0957581554235548	0.00556781401491854	0.0030223106465656
14	0.00108298398584893	0.0509932754791902	0.00807412014850366	0.101593832641885	0.00339254423952148	0.00292111601524866
15	0.000754116082608627	0.0410218108703434	0.0110942521441191	0.0941053775328168	0.00638535375971308	0.00234619707942294
16	0.000543629903473207	0.0409224044013485	0.0110649736050717	0.0882358247723107	0.0112911793116593	0.00356141866888647
17	0.00581309668916703	0.0439856327971743	0.0160537179262788	0.0798874617032626	0.0189569434012179	0.0146766744616285
18	0.000797621468905127	0.0507665125299522	0.00816262159101695	0.0948328190378858	0.00748415589188069	0.00474025145322781
19	0.00207664313302749	0.0573152349894876	0.00651583348298949	0.115147782135642	0.00135689161278956	0.00105498265526333
20	0.00207120299724609	0.049201816531293	0.00900863336735978	0.101551065553955	0.00502621708832885	0.00264690183792007
21	0.00549434887115963	0.0590015720510471	0.00791325351348604	0.118031118439779	0.000587372374637755	0.000465752286708047
22	0.00714425154741235	0.0809239197388146	0.00271627976373057	0.134882370059803	0.00465238711349689	0.00161139556697828
23	0.000378801169053057	0.045625769982084	0.00973328266288018	0.0902283578186405	0.00908332720172559	0.00497527171314363
24	0.00350484358533936	0.0698753172084995	0.00386280393891226	0.120489324483584	0.00287428624534511	0.00233785451606043
25	9.84848574595499e-05	0.0454901727475686	0.00920365941410839	0.0969614668295234	0.00512408765478615	0.00267471003958303
26	0.0117549727585385	0.0534033511383158	0.0153587962027804	0.0689301852244018	0.0342465866037667	0.0259813132450194
27	0.00181524706317775	0.0463611087669981	0.0106582928705255	0.0991347995872731	0.00498349178513913	0.0020018537284865
28	0.000961432452662177	0.0387304523452113	0.0122932075573322	0.0887027356344894	0.00924661773681988	0.00332279569658658
29	0.00180040193199698	0.0348331768795309	0.0140733421208559	0.084087765136133	0.0145123114502541	0.0032844318943184
30	0.00133759758048984	0.0352527228855906	0.014719308898858	0.0799816084256799	0.0185538042670152	0.00656342442420117
31	0.00143822201791903	0.0394323004254659	0.0130894614931008	0.0786715319877234	0.0189101193378241	0.0090546483737826
32	0.00256538041647899	0.051443966349674	0.00942674462554782	0.0918345026382111	0.00723133654799723	0.00885528837368459
33	0.00229227884527701	0.0568334185005005	0.00714376163205141	0.0974323731238133	0.00633347481664917	0.00539420920877373
34	0.0062608579786097	0.0396249030721674	0.0158777318402559	0.0770516777251637	0.0223272227292288	0.00603798719678329
35	0.000894086238011033	0.0409603270085638	0.011079777366568	0.0953892304874388	0.00647904954665596	0.00180865829540334
36	0.00982662024167196	0.0324602110330851	0.0201803264334724	0.0760705813017092	0.0230439536043835	0.00406213938973526
37	0.000857624059369939	0.0435068742390001	0.010836357071362	0.0848827575969655	0.0136220614425133	0.0070220551779405
38	0.00883374432556712	0.0547919333883981	0.0113902363135798	0.109948936575256	0.00137319518106845	0.001053008996756
