V1	V2	V3	V4	V5	V6
1	0.0519772641633708	0.0489442634401267	0.111485607404983	0.202674519175941	0.126253863338828	0.0663808987006465
2	0.0529621984219541	0.0248031292777873	0.111505989279627	0.176129380958544	0.102789147653136	0.0736285367731828
3	0.0587943620069428	0.0236678484108414	0.119304525436806	0.156939530116237	0.0905366940473461	0.076029732241341
4	0.0579963787614915	0.0193642788246186	0.11454062415748	0.175684029450418	0.10356068376008	0.0841096443568426
5	0.0665879199625633	0.0145297104136579	0.121538586628928	0.156225447475857	0.0893055161320499	0.0816182932104464
6	0.0509736614771383	0.0282238435994024	0.10982952028984	0.186627939512078	0.11230787446752	0.0757982908349602
7	0.0482631204993696	0.0243769382737856	0.100746651881236	0.231614590110183	0.152843316082509	0.0850277931675238
8	0.0599682100382214	0.0188111835482623	0.116228965315567	0.170296125269166	0.100348747242478	0.083643131783748
9	0.0499918679288133	0.0215971387624568	0.102449770291495	0.223031165720441	0.144292667122945	0.0871210895781136
10	0.0533602648358989	0.0243078742377524	0.111637462202241	0.184064693639989	0.109948024258423	0.0802708524099949
11	0.0578844022656206	0.0155885549595069	0.112013872251212	0.183816030044399	0.109414741543766	0.0877018921436613
12	0.052295722214385	0.0282978222539549	0.11202568388366	0.17243258281941	0.0999153617332135	0.0713840641693868
13	0.0522289943079647	0.0189463964687385	0.102590666677368	0.226485910216443	0.148235437334533	0.0926992956036718
14	0.0625708022130906	0.014960447511563	0.10614326088197	0.239827990065617	0.161461829022678	0.113540756472689
15	0.0474777118727065	0.0296527364943567	0.100090507331415	0.235780590832038	0.157111749218083	0.0775748784784194
16	0.0567025032567762	0.0196349211481409	0.114070945414127	0.172884978736656	0.101210760739594	0.0812321689984664
17	0.0482140528258816	0.0365671169958542	0.104566988538755	0.213013723558493	0.134927326567874	0.069503675741153
18	0.0538520972147148	0.0184759685751779	0.108089539950937	0.194598810124461	0.118196692891928	0.0847175116301646
19	0.0614176860464908	0.0320446121191756	0.124420483151095	0.135580002256247	0.0783884145500311	0.0661486295785442
20	0.0557823385192961	0.0224990867559158	0.111531070271045	0.175665102748639	0.102017700432725	0.0750430977170511
21	0.0510304363508305	0.0287202784650913	0.102085916116722	0.249472535288083	0.17122747905391	0.0923626571977203
22	0.0513353000020579	0.0399008613259414	0.111749981444382	0.194075372209359	0.118231275124233	0.0706788786892261
23	0.0566260113820613	0.0413806384008806	0.121461690820308	0.157285969571271	0.0910221514368702	0.0676115907571365
24	0.0508348542724657	0.0314296419073769	0.111241492317967	0.18181620530553	0.108203174570131	0.0727370316263496
25	0.048834912550312	0.0258587546954262	0.105058716936057	0.205880710998495	0.128997864134581	0.0793185366218228
26	0.059259619565289	0.0243783400923476	0.117953915286745	0.151534491996172	0.0876100230498519	0.0708364397195616
27	0.05360864295952	0.0255880150926049	0.113620249364273	0.172787489738155	0.101268121956478	0.0761021060733127
28	0.0521675366178343	0.0289063023344049	0.11222894459072	0.177394552468499	0.104929657785941	0.0742088990778548
29	0.0621558781852814	0.0235066231392708	0.121093559681376	0.16213085173285	0.094194457969111	0.0807995459293575
30	0.0541581643337278	0.029970753515481	0.112921473253224	0.189802901671562	0.114679309220199	0.0790249174437159
31	0.0596987376144526	0.0419888944324978	0.125123964752095	0.135218584972776	0.0786704297273492	0.064494318314272
32	0.0572252692325078	0.0149179461204519	0.10614897480727	0.218855515641473	0.140642649081483	0.09651102169102
33	0.0545727607349356	0.0307367519451422	0.117223461704245	0.156821187639978	0.0897903192125185	0.0693654163122031
34	0.0543228520423248	0.0262381644582063	0.110125075793179	0.194039549725584	0.11964118957654	0.0824264171465066
