V1	V2	V3	V4	V5	V6
1	0.000572757336708908	0.194448016369374	0.000376580567546799	0.627512132596555	0.0415361500383714	0.0378042888068394
2	0.00110482297169953	0.182553725784823	0.000562208775655366	0.635114425163331	0.0443566605121854	0.0402423249534966
3	0.00554420446434622	0.165518108686955	0.00434922550156422	0.605797363389076	0.0374326762971231	0.0367104087290404
4	0.00944494820375342	0.211748538725649	0.00811119663167059	0.679350325383288	0.0524864359582396	0.0512476519619847
5	0.00262417164822583	0.215211339240964	0.00246625919084777	0.65875773999344	0.0476026350095486	0.0439630017077728
6	0.000837998944921484	0.194370526150172	0.000757358925352363	0.633634674759864	0.0429802294093811	0.0389817574422741
7	0.00519462071412378	0.199982770226405	0.0053004190846648	0.64680869272222	0.0461855234306838	0.041017671433481
8	0.00436187618002164	0.186384920486609	0.00252805466281557	0.660854823495622	0.0491328647815359	0.0481227471660763
9	0.00181310948582331	0.197963393633768	0.00129011970775694	0.649840820270751	0.0482752885020192	0.0442211525687713
10	0.00251650111944734	0.196489326182408	0.00210768102118681	0.644008552771881	0.0457714192296644	0.0421509668890207
11	0.00445802008331681	0.161772232269705	0.00293089497799219	0.608344592085894	0.0367403702287153	0.0386993432329656
12	0.00746521364663727	0.157025932928468	0.00738974926301382	0.55122709424977	0.0263832259374364	0.0271686288407454
13	0.00692415590493292	0.191209959041233	0.00202733295096126	0.67753271991056	0.0518806433146908	0.0510868822620015
14	0.000897319615794752	0.199020797229852	0.000562050907992387	0.650486159108137	0.0473810395933609	0.0419875140067999
15	0.00633453531664632	0.204486026556188	0.00569583238237845	0.656086248992148	0.0473529618682731	0.0467388246415427
16	0.00803761598375765	0.191575104097022	0.0074978250245541	0.627132162257659	0.0426073885564352	0.0407614586045602
17	0.00957899713402446	0.16630404354806	0.00960940631001714	0.624329322715059	0.0369157471575452	0.0411799311892386
18	0.00265196424915584	0.173860615395718	0.00238851366231941	0.611742276394982	0.0381300199052721	0.0357718423115206
19	0.0023781636789055	0.172801599691572	0.00134030622303931	0.596095653599433	0.0313025619023246	0.0361123372982949
20	0.00257043100901025	0.172059271851766	0.00166892016338485	0.628192287999571	0.0413012435867986	0.0417132812907929
21	0.00081545876163387	0.191626122754611	0.000540670248528087	0.637320949429456	0.0452217390271358	0.0407971498430585
