V1	V2	V3	V4	V5	V6
1	0.0465034925521177	0.0244002547580748	0.0556840482004105	0.000327111069775059	0.0714257039143539	0.0759464121265808
2	0.0466746085763903	0.0342796634634141	0.0518615032273423	0.00137909694518616	0.08530352813645	0.0967526610255074
3	0.0495373077241731	0.0364360805738776	0.0513428062053066	0.000149841680133844	0.0720885501530526	0.0826278466884653
4	0.0441935144986251	0.0302913063936644	0.0554883549094413	0.00180087312603992	0.0876839021206498	0.0911102877864269
5	0.0456283725685546	0.0278500164394628	0.0550188201159974	0.000140104118478752	0.0599122341457807	0.0763925791356265
6	0.0591519118216502	0.0417317192513628	0.0554051279659625	0.00469267881954095	0.0597675099869478	0.0640248779932616
7	0.0516373831459523	0.0219668167004588	0.0587784324668187	1.5549338672965e-06	0.0625908429013036	0.0713388856147723
8	0.0536701297158904	0.0169136839371007	0.0631637577637737	9.41951894461063e-05	0.066773095700023	0.068255303875402
9	0.0561704043240856	0.0160495727004073	0.0662677643040688	2.05908694019928e-05	0.0614536838151059	0.064604614737767
10	0.0518443113531985	0.0487310077829533	0.0478720243456238	0.000184741559103579	0.0699384874143743	0.0905920760492788
11	0.0488645414937931	0.0218408420327591	0.0603893938060193	0.00284068917622684	0.100104021088839	0.0960647684264151
12	0.0586487746206888	0.0549839256151575	0.0496072709576423	0.000258503949629197	0.0542686318097585	0.0688395438210586
13	0.0495029073794349	0.0234040871888561	0.056931292439514	7.18296882810781e-05	0.057826395748849	0.0665200102989198
14	0.0567128323794989	0.0229276948239671	0.0666491144781874	0.00110210265178555	0.0492816020396328	0.0520067026802774
15	0.048448936533593	0.0340017778328946	0.0517852433148844	0.000116650284815655	0.0710328903345306	0.0784684318552566
16	0.0467293610417386	0.0272326867226201	0.0549378091717017	0.00148690099173655	0.0873217890464561	0.0913678519886685
17	0.0485476368692194	0.0321199040866346	0.0525609026838678	0.000320580642278047	0.0551897338191681	0.066044959111407
18	0.0464074927576921	0.0270816263078691	0.054644991998343	0.0012163802173278	0.0847796388737679	0.088220285090046
19	0.0450283382449136	0.0304607139191276	0.0527836355127982	0.000669562076800717	0.0738112278693518	0.0869446195889124
20	0.0528132378646484	0.0229985772089655	0.0596445072895957	0.00262182274620048	0.105921169262717	0.0923771962456834
21	0.050341789307235	0.0225813607428919	0.0577246065839656	4.80862733477556e-06	0.0624087675484494	0.0681855552412415
22	0.0592493871364989	0.0200127845776923	0.0655156046393065	0.00236037645174268	0.0516724499145371	0.0597188408142656
23	0.0443090605812048	0.0326204355857182	0.0536972042949153	0.00287047857296336	0.102589903181563	0.0996180732709965
24	0.0503881995625941	0.0226482042435084	0.0578988743917857	5.73373873136792e-05	0.0657804550406229	0.0736038001913667
25	0.047032887363501	0.024069192370066	0.060957901551377	0.0036671954163731	0.106391622113833	0.100897671734193
